NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E1223800001201,夷隅地区多目的研修センター広場,千葉県いすみ市行川721-1,1,1,,1,,1,1,1,1,35.2836260260914,140.282382770408,
2,E1223800002201,国吉中学校グランド,千葉県いすみ市国府台1552,,1,,1,,1,,1,1,35.2849917893647,140.313141009793,
3,E1223800003201,東小学校グランド,千葉県いすみ市山田460,1,1,,1,,1,1,1,1,35.2607030236339,140.33506623186,
4,E1223800004201,東海小学校グランド,千葉県いすみ市若山1042,,1,,1,,1,,1,1,35.2637911199321,140.38492045554,
5,E1223800004202,東海小学校校舎３Ｆ,千葉県いすみ市若山1042,,,1,,1,,,,1,35.2644130862542,140.384711243229,
6,E1223800005201,東海保育所グランド,千葉県いすみ市若山238-1,1,1,,1,,1,1,1,,35.2633910576113,140.387356621732,
7,E1223800006201,浪花小学校グランド,千葉県いすみ市小沢1157,,1,,1,,1,,1,1,35.2226439456547,140.384772370754,
8,E1223800007201,旧千町小学校グランド,千葉県いすみ市松丸3226,1,1,,1,,1,1,1,1,35.3119130513383,140.323780652326,
9,E1223800008201,大原配水場敷地,千葉県いすみ市新田1486,,,1,,1,,,,,35.2536310886745,140.363252416082,
10,E1223800009201,大原クリーンセンター敷地,千葉県いすみ市新田24-5,,,1,,1,,,,,35.254294034394,140.375974031326,
11,E1223800010201,夷隅小学校グランド,千葉県いすみ市深谷127,1,1,,1,,1,1,1,1,35.288785360724,140.31339913553,
12,E1223800011201,夷隅文化会館広場,千葉県いすみ市深谷1968-1,1,1,,1,,1,1,1,1,35.2869152499408,140.302089289845,
13,E1223800012201,サンフラワー大原敷地・駐車場・建物１Ｆ～８Ｆ,千葉県いすみ市深堀1751-2,,,1,,1,,,,,35.26062,140.397523,
14,E1223800013201,社会福祉法人　チルドレン・パラダイス　児童養護施設　子山ホーム広場,千葉県いすみ市深堀685,,,1,1,1,1,,1,1,35.258788,140.382176,
15,E1223800014201,大原公園敷地,千葉県いすみ市大原10690,,,1,,1,,,,,35.2473136052274,140.39939240044,
16,E1223800015201,第二保育所屋上,千葉県いすみ市大原1595,,,1,,1,,,,,35.2377143792036,140.392281499812,
17,E1223800016201,鹿島台公園,千葉県いすみ市大原2077-27,,,1,,1,,,,,35.23365,140.389756,
18,E1223800017201,農村環境改善センター駐車場,千葉県いすみ市大原6763,1,1,1,1,1,1,1,1,1,35.2454594438218,140.382140100054,
19,E1223800018201,市役所大原庁舎駐車場,千葉県いすみ市大原7400-1,1,1,1,1,1,1,1,1,,35.2538839487076,140.385053812241,
20,E1223800019201,夷隅教育会館周辺建物周辺を除いた駐車場,千葉県いすみ市大原7400-10,,,1,,1,,,,,35.252862,140.382454,
21,E1223800020201,大原中学校グランド,千葉県いすみ市大原7400-12,,,1,1,1,1,,1,1,35.2537767800238,140.38048739509,
22,E1223800021201,大原文化センター駐車場,千葉県いすみ市大原7838,1,1,1,1,1,1,1,1,1,35.2481903764344,140.386430742371,
23,E1223800022202,大原小学校屋上,千葉県いすみ市大原8530-3,,,1,,1,,,,1,35.245422976566,140.389927025261,
24,E1223800022201,大原小学校グランド,千葉県いすみ市大原8530-3,1,1,,1,,1,1,1,1,35.2448928672992,140.390146966395,
25,E1223800023201,浪花保育所グランド,千葉県いすみ市大原台323,1,1,,1,,1,1,1,,35.2051181026207,140.364096998134,
26,E1223800024201,大原台コミュニティセンター敷地・駐車場,千葉県いすみ市大原台324,1,1,,1,,1,1,1,1,35.20549,140.364842,
27,E1223800025201,エスポワール大原敷地・駐車場・建物,千葉県いすみ市日在2623,,,1,,1,,,,,35.276257,140.388008,
28,E1223800026201,古沢公園公園,千葉県いすみ市岬町榎沢1871,,,1,,1,,,,,35.323440119694,140.358414416454,
29,E1223800027202,古沢小学校屋上,千葉県いすみ市岬町岩熊563-2,,,1,,1,,,,1,35.3201318351533,140.340629733126,
30,E1223800027201,古沢小学校グランド,千葉県いすみ市岬町岩熊563-2,1,1,,1,,1,1,1,1,35.3207621226754,140.340409791992,
31,E1223800041201,津波避難タワー　第２避難ステージ（屋上）,千葉県いすみ市岬町江場土3721,,,1,,1,,,,,35.300364,140.402777,
32,E1223800028202,中根小学校屋上,千葉県いすみ市岬町中滝954,,,1,,1,,,,1,35.2987503518537,140.373221989012,
33,E1223800028201,中根小学校グランド,千葉県いすみ市岬町中滝954,1,1,,1,,1,1,1,1,35.2984069400125,140.372967993276,
34,E1223800029201,岬公民館野球場,千葉県いすみ市岬町長者22,,1,,1,,1,,1,1,35.3001977419675,140.383777574189,
35,E1223800029202,岬公民館館内２Ｆ,千葉県いすみ市岬町長者22,1,,1,,1,,1,,1,35.2995191347842,140.384611741192,
36,E1223800030202,長者小学校屋上,千葉県いすみ市岬町長者330,,,1,,1,,,,1,35.2956680609059,140.392946954104,
37,E1223800030201,長者小学校グランド,千葉県いすみ市岬町長者330,1,1,,1,,1,1,1,1,35.2952039557934,140.392850394581,
38,E1223800031201,岬中学校グランド,千葉県いすみ市岬町椎木1370,1,1,,1,,1,1,1,1,35.3205409769377,140.376063835707,
