NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
1,E0320900001201,瑞昌寺,岩手県一関市花泉町永井字寺前271,1,1,,1,,,1,,,38.79466203,141.2261471,避難場所は建物のほか敷地を含む
2,E0320900002201,祥雲寺,岩手県一関市花泉町永井字川ノ口46,,1,,1,,,,,,38.791433,141.240417,水害時は避難場所使用不可 土砂災害のおそれがある場合の避難場所は建物内のみ 地震時の避難場所は建物のほか敷地を含む
3,E0320900003201,高倉介護予防センター,岩手県一関市花泉町永井字薬師沢111,1,1,,1,,,1,,,38.75399091,141.2292511,避難場所は建物のほか敷地を含む
4,E0320900004201,永井市民センター,岩手県一関市花泉町永井字粒乱田69-1,1,1,,1,,,1,,1,38.78018864,141.2273281,避難場所は建物のほか敷地を含む
5,E0320900006201,花夢パル,岩手県一関市花泉町花泉字伊勢沢14-3,1,1,,1,,,1,,,38.83525786,141.1708446,避難場所は建物のほか敷地を含む
6,E0320900007201,奈良坂生活改善センター,岩手県一関市花泉町花泉字高田31-1,1,1,,1,,,1,,,38.83671512,141.1314359,
7,E0320900008201,徳壽院,岩手県一関市花泉町花泉字西郷ノ目30,1,1,,1,,,1,,,38.84470015,141.1836099,避難場所は建物のほか敷地を含む
8,E0320900009201,花泉駅前コミュニティセンター,岩手県一関市花泉町花泉字地平17-44,1,1,,1,,,1,,,38.83395392,141.1799103,避難場所は建物のほか敷地を含む
9,E0320900010201,花泉市民センター,岩手県一関市花泉町花泉字天王沢沖109-1,1,1,,1,,,1,,1,38.84578153,141.1611812,避難場所は建物のほか敷地を含む
10,E0320900012201,花泉高等学校,岩手県一関市花泉町花泉字林ノ沢17-9,1,1,,1,,,1,,,38.8302616,141.1749863,避難場所は柔剣道場及び第二体育館
11,E0320900014201,金沢市民センター,岩手県一関市花泉町金沢字大柳56,1,1,,1,,,1,,,38.84920227,141.1767251,避難場所は建物のほか敷地を含む
12,E0320900015201,宝持院,岩手県一関市花泉町金沢字大柳61,1,1,,1,,,1,,,38.8500897,141.17675,避難場所は建物のほか敷地を含む
13,E0320900016201,刈生沢コミュニティセンター,岩手県一関市花泉町金沢字中屋敷38,1,1,,1,,,1,,,38.86555696,141.2034935,避難場所はセンター、体育館及び敷地
14,E0320900017201,日形市民センター,岩手県一関市花泉町日形字井戸沢38-2,,1,,1,,,,,,38.83335095,141.2498287,水害時は避難場所使用不可 土砂災害・地震時の避難場所は建物のほか敷地を含む
15,E0320900018201,日形体育館,岩手県一関市花泉町日形字町裏131,,1,,1,,,,,,38.83159817,141.2546581,
16,E0320900019201,寶祥寺,岩手県一関市花泉町油島字柿ノ木3,1,1,,1,,,1,,,38.82491182,141.170798,避難場所は建物のほか敷地を含む
17,E0320900020202,油島市民センター,岩手県一関市花泉町油島字上築道34-1,1,1,,1,,,1,,1,38.81181187,141.1759593,
18,E0320900021201,満昌寺,岩手県一関市花泉町油島字憧伝沢35,1,1,,1,,,1,,,38.79482705,141.1707892,避難場所は建物のほか敷地を含む
19,E0320900022202,夏川沿岸土地改良区広場,岩手県一関市花泉町油島字日向平57-1,1,1,,1,,,1,,,38.787047,141.167581,避難場所は屋外敷地のみ
20,E0320900023201,わくつこども園,岩手県一関市花泉町涌津字悪法師38-312,1,1,,1,,,1,,,38.79960061,141.1921992,避難場所は建物のほか敷地を含む
21,E0320900024201,花泉中学校,岩手県一関市花泉町涌津字古川8,1,1,,1,,,1,,1,38.83068794,141.1880455,水害時の避難場所は校舎及び体育館 その他の災害での避難場所は校舎、体育館及びグラウンド
22,E0320900025201,長禅寺,岩手県一関市花泉町涌津字後山12,1,1,,1,,,1,,,38.81692352,141.1926966,避難場所は建物のほか敷地を含む
23,E0320900026201,亥年コミュニティセンター,岩手県一関市花泉町涌津字山中31-110,1,1,,1,,,1,,,38.79728541,141.1934852,避難場所は体育館のみ
24,E0320900028201,涌津市民センター,岩手県一関市花泉町涌津字松ノ坊65-2,1,1,,1,,,1,,,38.81291444,141.1964511,避難場所は建物のほか敷地を含む
25,E0320900030201,花泉総合福祉センター,岩手県一関市花泉町老松字水沢193-1,1,1,,1,,,1,,,38.83423609,141.1897684,水害時の避難場所は2階以上 土砂災害・地震時の避難場所は建物のほか敷地を含む
26,E0320900029201,花泉体育館,岩手県一関市花泉町老松字水沢209-1,,1,,1,,,,,,38.83500563,141.1913586,水害時は避難場所使用不可 土砂災害・地震時の避難場所は建物のほか敷地を含む
27,E0320900031201,大祥寺,岩手県一関市花泉町老松字水沢屋敷58,1,1,,1,,,1,,,38.83673112,141.1964535,避難場所は建物のほか敷地を含む
